 26400 K   2deg  0.2533 0.2506  9.309e+16    0.3863 0.5032 1.0000  167 188 255  #a7bcff
 26500 K   2deg  0.2532 0.2505  9.365e+16    0.3859 0.5028 1.0000  167 188 255  #a7bcff
 26600 K   2deg  0.2532 0.2504  9.421e+16    0.3855 0.5025 1.0000  167 188 255  #a7bcff
 26700 K   2deg  0.2531 0.2503  9.476e+16    0.3852 0.5021 1.0000  167 188 255  #a7bcff
 26800 K   2deg  0.2531 0.2503  9.532e+16    0.3848 0.5018 1.0000  167 188 255  #a7bcff
 26900 K   2deg  0.2530 0.2502  9.588e+16    0.3845 0.5015 1.0000  167 188 255  #a7bcff
 27000 K   2deg  0.2530 0.2501  9.644e+16    0.3841 0.5012 1.0000  167 188 255  #a7bcff
 27100 K   2deg  0.2529 0.2500  9.701e+16    0.3838 0.5008 1.0000  166 188 255  #a6bcff
 27200 K   2deg  0.2529 0.2500  9.757e+16    0.3835 0.5005 1.0000  166 188 255  #a6bcff
 27300 K   2deg  0.2528 0.2499  9.813e+16    0.3831 0.5002 1.0000  166 188 255  #a6bcff
 27400 K   2deg  0.2528 0.2498  9.869e+16    0.3828 0.4999 1.0000  166 187 255  #a6bbff
 27500 K   2deg  0.2527 0.2497  9.925e+16    0.3825 0.4996 1.0000  166 187 255  #a6bbff
 27600 K   2deg  0.2527 0.2497  9.981e+16    0.3821 0.4993 1.0000  166 187 255  #a6bbff
 27700 K   2deg  0.2526 0.2496  1.004e+17    0.3818 0.4990 1.0000  166 187 255  #a6bbff
 27800 K   2deg  0.2526 0.2495  1.009e+17    0.3815 0.4987 1.0000  166 187 255  #a6bbff
 27900 K   2deg  0.2525 0.2495  1.015e+17    0.3812 0.4984 1.0000  166 187 255  #a6bbff
 28000 K   2deg  0.2525 0.2494  1.021e+17    0.3809 0.4981 1.0000  166 187 255  #a6bbff
 28100 K   2deg  0.2524 0.2493  1.026e+17    0.3805 0.4978 1.0000  166 187 255  #a6bbff
 28200 K   2deg  0.2524 0.2493  1.032e+17    0.3802 0.4975 1.0000  166 187 255  #a6bbff
 28300 K   2deg  0.2523 0.2492  1.038e+17    0.3799 0.4972 1.0000  166 187 255  #a6bbff
 28400 K   2deg  0.2523 0.2491  1.043e+17    0.3796 0.4969 1.0000  166 187 255  #a6bbff
 28500 K   2deg  0.2523 0.2491  1.049e+17    0.3793 0.4966 1.0000  166 187 255  #a6bbff
 28600 K   2deg  0.2522 0.2490  1.055e+17    0.3790 0.4963 1.0000  166 187 255  #a6bbff
 28700 K   2deg  0.2522 0.2489  1.060e+17    0.3787 0.4960 1.0000  165 187 255  #a5bbff
 28800 K   2deg  0.2521 0.2489  1.066e+17    0.3784 0.4958 1.0000  165 187 255  #a5bbff
 28900 K   2deg  0.2521 0.2488  1.072e+17    0.3781 0.4955 1.0000  165 187 255  #a5bbff
 29000 K   2deg  0.2520 0.2487  1.077e+17    0.3779 0.4952 1.0000  165 187 255  #a5bbff
 29100 K   2deg  0.2520 0.2487  1.083e+17    0.3776 0.4949 1.0000  165 187 255  #a5bbff
 29200 K   2deg  0.2519 0.2486  1.089e+17    0.3773 0.4947 1.0000  165 187 255  #a5bbff
 29300 K   2deg  0.2519 0.2485  1.094e+17    0.3770 0.4944 1.0000  165 187 255  #a5bbff
 29400 K   2deg  0.2519 0.2485  1.100e+17    0.3767 0.4941 1.0000  165 187 255  #a5bbff
 29500 K   2deg  0.2518 0.2484  1.106e+17    0.3764 0.4939 1.0000  165 186 255  #a5baff
 29600 K   2deg  0.2518 0.2484  1.111e+17    0.3762 0.4936 1.0000  165 186 255  #a5baff
 29700 K   2deg  0.2517 0.2483  1.117e+17    0.3759 0.4934 1.0000  165 186 255  #a5baff
 29800 K   2deg  0.2517 0.2482  1.123e+17    0.3756 0.4931 1.0000  165 186 255  #a5baff
 29900 K   2deg  0.2517 0.2482  1.128e+17    0.3754 0.4928 1.0000  165 186 255  #a5baff
 30000 K   2deg  0.2516 0.2481  1.134e+17    0.3751 0.4926 1.0000  165 186 255  #a5baff
 30100 K   2deg  0.2516 0.2481  1.140e+17    0.3748 0.4923 1.0000  165 186 255  #a5baff
 30200 K   2deg  0.2515 0.2480  1.145e+17    0.3746 0.4921 1.0000  165 186 255  #a5baff
 30300 K   2deg  0.2515 0.2480  1.151e+17    0.3743 0.4918 1.0000  165 186 255  #a5baff
 30400 K   2deg  0.2515 0.2479  1.157e+17    0.3741 0.4916 1.0000  165 186 255  #a5baff
 30500 K   2deg  0.2514 0.2478  1.162e+17    0.3738 0.4914 1.0000  165 186 255  #a5baff
 30600 K   2deg  0.2514 0.2478  1.168e+17    0.3735 0.4911 1.0000  164 186 255  #a4baff
 30700 K   2deg  0.2513 0.2477  1.174e+17    0.3733 0.4909 1.0000  164 186 255  #a4baff
 30800 K   2deg  0.2513 0.2477  1.180e+17    0.3730 0.4906 1.0000  164 186 255  #a4baff
 30900 K   2deg  0.2513 0.2476  1.185e+17    0.3728 0.4904 1.0000  164 186 255  #a4baff
 31000 K   2deg  0.2512 0.2476  1.191e+17    0.3726 0.4902 1.0000  164 186 255  #a4baff
 31100 K   2deg  0.2512 0.2475  1.197e+17    0.3723 0.4899 1.0000  164 186 255  #a4baff
 31200 K   2deg  0.2512 0.2474  1.202e+17    0.3721 0.4897 1.0000  164 186 255  #a4baff
 31300 K   2deg  0.2511 0.2474  1.208e+17    0.3718 0.4895 1.0000  164 186 255  #a4baff
 31400 K   2deg  0.2511 0.2473  1.214e+17    0.3716 0.4893 1.0000  164 186 255  #a4baff
 31500 K   2deg  0.2511 0.2473  1.220e+17    0.3714 0.4890 1.0000  164 186 255  #a4baff
 31600 K   2deg  0.2510 0.2472  1.225e+17    0.3711 0.4888 1.0000  164 186 255  #a4baff
 31700 K   2deg  0.2510 0.2472  1.231e+17    0.3709 0.4886 1.0000  164 186 255  #a4baff
 31800 K   2deg  0.2509 0.2471  1.237e+17    0.3707 0.4884 1.0000  164 186 255  #a4baff
 31900 K   2deg  0.2509 0.2471  1.242e+17    0.3704 0.4881 1.0000  164 186 255  #a4baff
 32000 K   2deg  0.2509 0.2470  1.248e+17    0.3702 0.4879 1.0000  164 185 255  #a4b9ff
 32100 K   2deg  0.2508 0.2470  1.254e+17    0.3700 0.4877 1.0000  164 185 255  #a4b9ff
 32200 K   2deg  0.2508 0.2469  1.260e+17    0.3698 0.4875 1.0000  164 185 255  #a4b9ff
 32300 K   2deg  0.2508 0.2469  1.265e+17    0.3695 0.4873 1.0000  164 185 255  #a4b9ff
 32400 K   2deg  0.2507 0.2468  1.271e+17    0.3693 0.4871 1.0000  164 185 255  #a4b9ff
 32500 K   2deg  0.2507 0.2468  1.277e+17    0.3691 0.4869 1.0000  164 185 255  #a4b9ff
 32600 K   2deg  0.2507 0.2467  1.283e+17    0.3689 0.4867 1.0000  164 185 255  #a4b9ff
 32700 K   2deg  0.2506 0.2467  1.288e+17    0.3687 0.4864 1.0000  163 185 255  #a3b9ff
 32800 K   2deg  0.2506 0.2466  1.294e+17    0.3684 0.4862 1.0000  163 185 255  #a3b9ff
 32900 K   2deg  0.2506 0.2466  1.300e+17    0.3682 0.4860 1.0000  163 185 255  #a3b9ff
 33000 K   2deg  0.2505 0.2465  1.306e+17    0.3680 0.4858 1.0000  163 185 255  #a3b9ff
 33100 K   2deg  0.2505 0.2465  1.311e+17    0.3678 0.4856 1.0000  163 185 255  #a3b9ff
 33200 K   2deg  0.2505 0.2464  1.317e+17    0.3676 0.4854 1.0000  163 185 255  #a3b9ff
 33300 K   2deg  0.2505 0.2464  1.323e+17    0.3674 0.4852 1.0000  163 185 255  #a3b9ff
 33400 K   2deg  0.2504 0.2463  1.329e+17    0.3672 0.4850 1.0000  163 185 255  #a3b9ff
 33500 K   2deg  0.2504 0.2463  1.334e+17    0.3670 0.4848 1.0000  163 185 255  #a3b9ff
 33600 K   2deg  0.2504 0.2463  1.340e+17    0.3668 0.4847 1.0000  163 185 255  #a3b9ff
 33700 K   2deg  0.2503 0.2462  1.346e+17    0.3666 0.4845 1.0000  163 185 255  #a3b9ff
 33800 K   2deg  0.2503 0.2462  1.352e+17    0.3664 0.4843 1.0000  163 185 255  #a3b9ff
 33900 K   2deg  0.2503 0.2461  1.358e+17    0.3662 0.4841 1.0000  163 185 255  #a3b9ff
 34000 K   2deg  0.2502 0.2461  1.363e+17    0.3660 0.4839 1.0000  163 185 255  #a3b9ff
 34100 K   2deg  0.2502 0.2460  1.369e+17    0.3658 0.4837 1.0000  163 185 255  #a3b9ff
 34200 K   2deg  0.2502 0.2460  1.375e+17    0.3656 0.4835 1.0000  163 185 255  #a3b9ff
 34300 K   2deg  0.2502 0.2459  1.381e+17    0.3654 0.4833 1.0000  163 185 255  #a3b9ff
 34400 K   2deg  0.2501 0.2459  1.386e+17    0.3652 0.4831 1.0000  163 185 255  #a3b9ff
 34500 K   2deg  0.2501 0.2459  1.392e+17    0.3650 0.4830 1.0000  163 185 255  #a3b9ff
 34600 K   2deg  0.2501 0.2458  1.398e+17    0.3649 0.4828 1.0000  163 185 255  #a3b9ff
 34700 K   2deg  0.2500 0.2458  1.404e+17    0.3647 0.4826 1.0000  163 185 255  #a3b9ff
 34800 K   2deg  0.2500 0.2457  1.410e+17    0.3645 0.4824 1.0000  163 185 255  #a3b9ff
 34900 K   2deg  0.2500 0.2457  1.415e+17    0.3643 0.4822 1.0000  163 185 255  #a3b9ff
 35000 K   2deg  0.2500 0.2456  1.421e+17    0.3641 0.4821 1.0000  163 184 255  #a3b8ff
 35100 K   2deg  0.2499 0.2456  1.427e+17    0.3639 0.4819 1.0000  163 184 255  #a3b8ff
 35200 K   2deg  0.2499 0.2456  1.433e+17    0.3638 0.4817 1.0000  162 184 255  #a2b8ff
 35300 K   2deg  0.2499 0.2455  1.439e+17    0.3636 0.4815 1.0000  162 184 255  #a2b8ff
 35400 K   2deg  0.2498 0.2455  1.444e+17    0.3634 0.4814 1.0000  162 184 255  #a2b8ff
 35500 K   2deg  0.2498 0.2454  1.450e+17    0.3632 0.4812 1.0000  162 184 255  #a2b8ff
 35600 K   2deg  0.2498 0.2454  1.456e+17    0.3630 0.4810 1.0000  162 184 255  #a2b8ff
 35700 K   2deg  0.2498 0.2454  1.462e+17    0.3629 0.4809 1.0000  162 184 255  #a2b8ff
 35800 K   2deg  0.2497 0.2453  1.468e+17    0.3627 0.4807 1.0000  162 184 255  #a2b8ff
 35900 K   2deg  0.2497 0.2453  1.473e+17    0.3625 0.4805 1.0000  162 184 255  #a2b8ff
 36000 K   2deg  0.2497 0.2452  1.479e+17    0.3624 0.4804 1.0000  162 184 255  #a2b8ff
 36100 K   2deg  0.2497 0.2452  1.485e+17    0.3622 0.4802 1.0000  162 184 255  #a2b8ff
 36200 K   2deg  0.2496 0.2452  1.491e+17    0.3620 0.4800 1.0000  162 184 255  #a2b8ff
 36300 K   2deg  0.2496 0.2451  1.497e+17    0.3619 0.4799 1.0000  162 184 255  #a2b8ff
 36400 K   2deg  0.2496 0.2451  1.502e+17    0.3617 0.4797 1.0000  162 184 255  #a2b8ff
 36500 K   2deg  0.2496 0.2450  1.508e+17    0.3615 0.4796 1.0000  162 184 255  #a2b8ff
 36600 K   2deg  0.2495 0.2450  1.514e+17    0.3614 0.4794 1.0000  162 184 255  #a2b8ff
 36700 K   2deg  0.2495 0.2450  1.520e+17    0.3612 0.4792 1.0000  162 184 255  #a2b8ff
 36800 K   2deg  0.2495 0.2449  1.526e+17    0.3610 0.4791 1.0000  162 184 255  #a2b8ff
 36900 K   2deg  0.2495 0.2449  1.531e+17    0.3609 0.4789 1.0000  162 184 255  #a2b8ff
 37000 K   2deg  0.2494 0.2449  1.537e+17    0.3607 0.4788 1.0000  162 184 255  #a2b8ff
 37100 K   2deg  0.2494 0.2448  1.543e+17    0.3605 0.4786 1.0000  162 184 255  #a2b8ff
 37200 K   2deg  0.2494 0.2448  1.549e+17    0.3604 0.4785 1.0000  162 184 255  #a2b8ff
 37300 K   2deg  0.2494 0.2447  1.555e+17    0.3602 0.4783 1.0000  162 184 255  #a2b8ff
 37400 K   2deg  0.2493 0.2447  1.561e+17    0.3601 0.4782 1.0000  162 184 255  #a2b8ff
 37500 K   2deg  0.2493 0.2447  1.566e+17    0.3599 0.4780 1.0000  162 184 255  #a2b8ff
 37600 K   2deg  0.2493 0.2446  1.572e+17    0.3598 0.4779 1.0000  162 184 255  #a2b8ff
 37700 K   2deg  0.2493 0.2446  1.578e+17    0.3596 0.4777 1.0000  162 184 255  #a2b8ff
 37800 K   2deg  0.2492 0.2446  1.584e+17    0.3595 0.4776 1.0000  162 184 255  #a2b8ff
 37900 K   2deg  0.2492 0.2445  1.590e+17    0.3593 0.4774 1.0000  162 184 255  #a2b8ff
 38000 K   2deg  0.2492 0.2445  1.595e+17    0.3592 0.4773 1.0000  162 184 255  #a2b8ff
 38100 K   2deg  0.2492 0.2445  1.601e+17    0.3590 0.4771 1.0000  162 184 255  #a2b8ff
 38200 K   2deg  0.2491 0.2444  1.607e+17    0.3589 0.4770 1.0000  162 184 255  #a2b8ff
 38300 K   2deg  0.2491 0.2444  1.613e+17    0.3587 0.4768 1.0000  161 184 255  #a1b8ff
 38400 K   2deg  0.2491 0.2444  1.619e+17    0.3586 0.4767 1.0000  161 184 255  #a1b8ff
 38500 K   2deg  0.2491 0.2443  1.625e+17    0.3584 0.4766 1.0000  161 184 255  #a1b8ff
 38600 K   2deg  0.2491 0.2443  1.630e+17    0.3583 0.4764 1.0000  161 183 255  #a1b7ff
 38700 K   2deg  0.2490 0.2443  1.636e+17    0.3581 0.4763 1.0000  161 183 255  #a1b7ff
 38800 K   2deg  0.2490 0.2442  1.642e+17    0.3580 0.4761 1.0000  161 183 255  #a1b7ff
 38900 K   2deg  0.2490 0.2442  1.648e+17    0.3579 0.4760 1.0000  161 183 255  #a1b7ff
 39000 K   2deg  0.2490 0.2442  1.654e+17    0.3577 0.4759 1.0000  161 183 255  #a1b7ff
 39100 K   2deg  0.2489 0.2441  1.660e+17    0.3576 0.4757 1.0000  161 183 255  #a1b7ff
 39200 K   2deg  0.2489 0.2441  1.666e+17    0.3574 0.4756 1.0000  161 183 255  #a1b7ff
 39300 K   2deg  0.2489 0.2441  1.671e+17    0.3573 0.4755 1.0000  161 183 255  #a1b7ff
 39400 K   2deg  0.2489 0.2440  1.677e+17    0.3572 0.4753 1.0000  161 183 255  #a1b7ff
 39500 K   2deg  0.2489 0.2440  1.683e+17    0.3570 0.4752 1.0000  161 183 255  #a1b7ff
 39600 K   2deg  0.2488 0.2440  1.689e+17    0.3569 0.4751 1.0000  161 183 255  #a1b7ff
 39700 K   2deg  0.2488 0.2439  1.695e+17    0.3567 0.4749 1.0000  161 183 255  #a1b7ff
 39800 K   2deg  0.2488 0.2439  1.701e+17    0.3566 0.4748 1.0000  161 183 255  #a1b7ff
 39900 K   2deg  0.2488 0.2439  1.707e+17    0.3565 0.4747 1.0000  161 183 255  #a1b7ff
 40000 K   2deg  0.2487 0.2438  1.712e+17    0.3563 0.4745 1.0000  161 183 255  #a1b7ff
